id,province_name,province_id,district_name,district_code,district_id,pref_eccube_id,create_date,update_date
466,Nghệ An,235,Huyện Đô Lương,2914,1843,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
467,Nghệ An,235,Huyện Thanh Chương,2915,3291,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
468,Nghệ An,235,Huyện Nghi Lộc,2916,1854,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
469,Nghệ An,235,Huyện Nam Đàn,2917,3233,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
470,Nghệ An,235,Huyện Hưng Nguyên,2918,1947,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
471,Nghệ An,235,Thị xã Hoàng Mai,2921,1849,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
472,Ninh Bình,233,Thành phố Ninh Bình,2701,1615,37,"2019-02-28 13:47:52","2019-02-28 13:47:52"
473,Ninh Bình,233,Thị xã Tam Điệp,2702,1713,37,"2019-02-28 13:47:52","2019-02-28 13:47:52"
474,Ninh Bình,233,Huyện Nho Quan,2703,3247,37,"2019-02-28 13:47:52","2019-02-28 13:47:52"
475,Ninh Bình,233,Huyện Gia Viễn,2704,3191,37,"2019-02-28 13:47:52","2019-02-28 13:47:52"
476,Ninh Bình,233,Huyện Hoa Lư,2705,1944,37,"2019-02-28 13:47:52","2019-02-28 13:47:52"
